grupo,programa,periodo,semestre,modalidad,sede,peama,sede_oferta,programa_original_crudo,puntaje,cupos,fuente,ord
PEAMA Caribe,Ingeniería Civil,2024-1,I,PEAMA,PEAMA Caribe,Caribe,Manizales,Ingenieria Civil,443.8593,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Caribe,Ingeniería Civil,2024-1,I,PEAMA,PEAMA Caribe,Caribe,Medellín,Ingenierfa Civil,485.4876,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Caribe,Ingeniería Civil,2024-2,II,PEAMA,PEAMA Caribe,Caribe,Medellín,Civil,418.4389,,242_WEB_PEAMA.pdf,4049
PEAMA Caribe,Ingeniería Civil,2025-1,I,PEAMA,PEAMA Caribe,Caribe,Medellín,Ingenieria Civil,458.0892,,2025-1_PEAMA.pdf,4050
PEAMA Caribe,Ingeniería Civil,2026-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Ingenieria Civil,374.7501,,26-1_PEAMA_WEB.pdf,4052
PEAMA Caribe,Ingeniería Civil,2026-1,I,PEAMA,PEAMA Caribe,Caribe,Medellín,Ingenieria Civil,391.9973,,26-1_PEAMA_WEB.pdf,4052
PEAMA Caribe,Ingeniería Eléctrica,2022-2,II,PEAMA,PEAMA Caribe,Caribe,Medellín,Ingenierfa Eléctrica,283.6443,,22-2_PEAMAS.pdf,4045
PEAMA Caribe,Ingeniería Eléctrica,2023-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Ingenieria Eléctrica,405.072,,23-2_PEAMA.pdf,4047
PEAMA Caribe,Ingeniería Eléctrica,2024-1,I,PEAMA,PEAMA Caribe,Caribe,Medellín,Ingenierfa Eléctrica,408.2567,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Caribe,Ingeniería Eléctrica,2025-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Ingenieria Eléctrica,355.452,,2025-1_PEAMA.pdf,4050
PEAMA Caribe,Ingeniería Forestal,2022-2,II,PEAMA,PEAMA Caribe,Caribe,Medellín,Ingenierfa Forestal,415.7138,,22-2_PEAMAS.pdf,4045
PEAMA Caribe,Ingeniería Industrial,2023-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Ingenieria Industrial,342.6337,,23-1_PEAMAS.pdf,4046
PEAMA Caribe,Ingeniería Industrial,2023-1,I,PEAMA,PEAMA Caribe,Caribe,Medellín,Ingenieria Industrial,510.8011,,23-1_PEAMAS.pdf,4046
PEAMA Caribe,Ingeniería Industrial,2023-2,II,PEAMA,PEAMA Caribe,Caribe,Medellín,Ingenierfa Industrial,397.1815,,23-2_PEAMA.pdf,4047
PEAMA Caribe,Ingeniería Industrial,2024-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Ingenieria Industrial,339.0324,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Caribe,Ingeniería Industrial,2024-1,I,PEAMA,PEAMA Caribe,Caribe,Medellín,Ingenieria Industrial,507.1739,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Caribe,Ingeniería Industrial,2024-2,II,PEAMA,PEAMA Caribe,Caribe,Medellín,Ingenierfa Industrial,426.0079,,242_WEB_PEAMA.pdf,4049
PEAMA Caribe,Ingeniería Industrial,2026-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Ingenieria Industrial,411.0252,,26-1_PEAMA_WEB.pdf,4052
PEAMA Caribe,Ingeniería Mecatrónica,2023-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Ingenieria Mecatronica,487.7073,,23-1_PEAMAS.pdf,4046
PEAMA Caribe,Ingeniería Mecatrónica,2024-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Ingenieria Mecatronica,555.4386,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Caribe,Ingeniería Mecatrónica,2024-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Mecatrénica,371.3874,,242_WEB_PEAMA.pdf,4049
PEAMA Caribe,Ingeniería Mecatrónica,2025-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Ingenieria Mecatronica,634.9941,,2025-1_PEAMA.pdf,4050
PEAMA Caribe,Ingeniería Mecatrónica,2026-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Ingenieria Mecatronica,340.9931,,26-1_PEAMA_WEB.pdf,4052
PEAMA Caribe,Ingeniería Mecánica,2022-2,II,PEAMA,PEAMA Caribe,Caribe,Medellín,Ingenieria Mecanica,236.6577,,22-2_PEAMAS.pdf,4045
PEAMA Caribe,Ingeniería Mecánica,2023-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Ingenieria Mecanica,326.5215,,23-2_PEAMA.pdf,4047
PEAMA Caribe,Ingeniería Mecánica,2023-2,II,PEAMA,PEAMA Caribe,Caribe,Medellín,Ingenieria Mecanica,371.3919,,23-2_PEAMA.pdf,4047
PEAMA Caribe,Ingeniería Mecánica,2024-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Mecanica,338.7194,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Caribe,Ingeniería Mecánica,2024-2,II,PEAMA,PEAMA Caribe,Caribe,Medellín,Ingenieria Mecanica,509.3469,,242_WEB_PEAMA.pdf,4049
PEAMA Caribe,Ingeniería Mecánica,2026-1,I,PEAMA,PEAMA Caribe,Caribe,Medellín,Ingenieria Mecanica,393.1924,,26-1_PEAMA_WEB.pdf,4052
PEAMA Caribe,Ingeniería Química,2023-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Ingenieria Quimica,353.4026,,23-2_PEAMA.pdf,4047
PEAMA Caribe,Ingeniería Química,2024-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Ingenierfa Quimica,493.3672,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Caribe,Ingeniería Química,2024-1,I,PEAMA,PEAMA Caribe,Caribe,Medellín,Quimica,364.8162,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Caribe,Ingeniería Química,2026-1,I,PEAMA,PEAMA Caribe,Caribe,Medellín,Quimica,443.8842,,26-1_PEAMA_WEB.pdf,4052
PEAMA Caribe,Ingeniería de Control,2022-2,II,PEAMA,PEAMA Caribe,Caribe,Medellín,Ingenierfa de Control,408.3964,,22-2_PEAMAS.pdf,4045
PEAMA Caribe,Ingeniería de Petróleos,2025-1,I,PEAMA,PEAMA Caribe,Caribe,Medellín,Ingenieria de Petrdleos,371.7204,,2025-1_PEAMA.pdf,4050
PEAMA Caribe,Ingeniería de Sistemas y Computación,2022-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Ingenieria de Sistemas y Computaci6n,302.4018,,22-2_PEAMAS.pdf,4045
PEAMA Caribe,Ingeniería de Sistemas y Computación,2023-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Ingenieria de Sistemas y Computacién,455.5595,,23-1_PEAMAS.pdf,4046
PEAMA Caribe,Ingeniería de Sistemas y Computación,2023-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Ingenieria de Sistemas y Computacién,446.8357,,23-2_PEAMA.pdf,4047
PEAMA Caribe,Ingeniería de Sistemas y Computación,2024-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Ingenieria de Sistemas y Computacién,472.6833,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Caribe,Ingeniería de Sistemas y Computación,2024-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Ingenieria de Sistemas y,507.1444,,242_WEB_PEAMA.pdf,4049
PEAMA Caribe,Ingeniería de Sistemas y Computación,2025-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Ingenieria de Sistemas y Computacién,493.9729,,2025-1_PEAMA.pdf,4050
PEAMA Caribe,Ingeniería de Sistemas y Computación,2026-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Ingenieria de Sistemas y Computaci6n,296.1421,,26-1_PEAMA_WEB.pdf,4052
PEAMA Caribe,Lingüística,2022-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Linguistica,309.0207,,22-2_PEAMAS.pdf,4045
PEAMA Caribe,Lingüística,2023-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Lingiiistica,479.3345,,23-1_PEAMAS.pdf,4046
PEAMA Caribe,Medicina,2022-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Medicina,600.7677,,22-2_PEAMAS.pdf,4045
PEAMA Caribe,Medicina,2023-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Medicina,592.6901,,23-1_PEAMAS.pdf,4046
PEAMA Caribe,Medicina,2023-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Medicina,534.8446,,23-2_PEAMA.pdf,4047
PEAMA Caribe,Medicina,2024-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Medicina,558.6385,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Caribe,Medicina,2024-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Medicina,438.6643,,242_WEB_PEAMA.pdf,4049
PEAMA Caribe,Medicina,2025-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Medicina,527.3454,,2025-1_PEAMA.pdf,4050
PEAMA Caribe,Medicina,2025-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Medicina,466.7831,,MINIMOS_PEAMA.pdf,4051
PEAMA Caribe,Medicina,2026-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Medicina,515.2524,,26-1_PEAMA_WEB.pdf,4052
PEAMA Caribe,Medicina Veterinaria,2023-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Medicina Veterinaria,485.3898,,23-2_PEAMA.pdf,4047
PEAMA Caribe,Medicina Veterinaria,2024-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Medicina Veterinaria,425.1584,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Caribe,Medicina Veterinaria,2024-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Medicina Veterinaria,419.9744,,242_WEB_PEAMA.pdf,4049
PEAMA Caribe,Medicina Veterinaria,2025-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Medicina Veterinaria,374.3636,,2025-1_PEAMA.pdf,4050
PEAMA Caribe,Medicina Veterinaria,2025-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Medicina Veterinaria,407.15,,MINIMOS_PEAMA.pdf,4051
PEAMA Caribe,Medicina Veterinaria,2026-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Medicina Veterinaria,312.4719,,26-1_PEAMA_WEB.pdf,4052
PEAMA Caribe,Nutrición y Dietética,2022-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Nutricién Y Dietética,471.7137,,22-2_PEAMAS.pdf,4045
PEAMA Caribe,Nutrición y Dietética,2023-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Y Dietética,327.4997,,23-2_PEAMA.pdf,4047
PEAMA Caribe,Nutrición y Dietética,2024-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Nutricién Y Dietética,442.3447,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Caribe,Nutrición y Dietética,2025-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Y Dietética,435.1316,,2025-1_PEAMA.pdf,4050
PEAMA Caribe,Nutrición y Dietética,2025-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Nutricion Y Dietética,271.8804,,MINIMOS_PEAMA.pdf,4051
PEAMA Caribe,Nutrición y Dietética,2026-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Nutricion Y Dietética,486.1282,,26-1_PEAMA_WEB.pdf,4052
PEAMA Caribe,Odontología,2022-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Odontologia,332.0807,,22-2_PEAMAS.pdf,4045
PEAMA Caribe,Odontología,2023-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Odontologia,323.7485,,23-1_PEAMAS.pdf,4046
PEAMA Caribe,Odontología,2023-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Odontologia,462.8959,,23-2_PEAMA.pdf,4047
PEAMA Caribe,Odontología,2024-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Odontologia,515.7233,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Caribe,Odontología,2024-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Odontologia,172.0382,,242_WEB_PEAMA.pdf,4049
PEAMA Caribe,Odontología,2025-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Odontologia,224.9798,,2025-1_PEAMA.pdf,4050
PEAMA Caribe,Odontología,2026-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Odontologia,383.4127,,26-1_PEAMA_WEB.pdf,4052
PEAMA Caribe,Psicología,2022-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Psicologia,505.8599,,22-2_PEAMAS.pdf,4045
PEAMA Caribe,Psicología,2023-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Psicologia,542.909,,23-1_PEAMAS.pdf,4046
PEAMA Caribe,Psicología,2024-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Psicologia,515.6729,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Caribe,Psicología,2024-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Psicologia,397.0968,,242_WEB_PEAMA.pdf,4049
PEAMA Caribe,Psicología,2025-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Psicologia,372.1858,,2025-1_PEAMA.pdf,4050
PEAMA Caribe,Psicología,2025-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Psicologia,474.5476,,MINIMOS_PEAMA.pdf,4051
PEAMA Caribe,Psicología,2026-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Psicologia,401.3432,,26-1_PEAMA_WEB.pdf,4052
PEAMA Caribe,Química,2024-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Quimica,550.2162,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Caribe,Química,2025-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Quimica,466.2072,,2025-1_PEAMA.pdf,4050
PEAMA Caribe,Química,2026-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Quimica,497.9206,,26-1_PEAMA_WEB.pdf,4052
PEAMA Caribe,Sociología,2022-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Sociologia,228.6061,,22-2_PEAMAS.pdf,4045
PEAMA Caribe,Sociología,2024-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Sociologia,332.5624,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Caribe,Terapia Ocupacional,2024-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Terapia Ocupacional,494.6979,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Caribe,Terapia Ocupacional,2026-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Terapia Ocupacional,460.8647,,26-1_PEAMA_WEB.pdf,4052
PEAMA Caribe,Trabajo Social,2022-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Trabajo Social,274.2934,,22-2_PEAMAS.pdf,4045
PEAMA Caribe,Trabajo Social,2023-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Trabajo Social,504.791,,23-1_PEAMAS.pdf,4046
PEAMA Caribe,Trabajo Social,2024-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Trabajo Social,379.6692,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Caribe,Trabajo Social,2025-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Trabajo Social,292.5993,,2025-1_PEAMA.pdf,4050
PEAMA Caribe,Trabajo Social,2026-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Trabajo Social,329.0446,,26-1_PEAMA_WEB.pdf,4052
PEAMA Caribe,Zootecnia,2023-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Zootecnia,453.2132,,23-1_PEAMAS.pdf,4046
PEAMA Caribe,Zootecnia,2023-1,I,PEAMA,PEAMA Caribe,Caribe,Medellín,Zootecnia,328.2273,,23-1_PEAMAS.pdf,4046
PEAMA Caribe,Zootecnia,2024-1,I,PEAMA,PEAMA Caribe,Caribe,Medellín,Zootecnia,356.3412,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Caribe,Zootecnia,2024-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Zootecnia,306.6807,,242_WEB_PEAMA.pdf,4049
PEAMA Caribe,Zootecnia,2025-2,II,PEAMA,PEAMA Caribe,Caribe,Medellín,Zootecnia,377.2112,,MINIMOS_PEAMA.pdf,4051
PEAMA Caribe,Zootecnia,2026-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Zootecnia,408.7565,,26-1_PEAMA_WEB.pdf,4052
PEAMA Orinoquía,Administración de Empresas,2022-2,II,PEAMA,PEAMA Orinoquía,Orinoquía,Bogotá,de Empresas,515.6137,,22-2_PEAMAS.pdf,4045
PEAMA Orinoquía,Administración de Empresas,2022-2,II,PEAMA,PEAMA Orinoquía,Orinoquía,Manizales,de Empresas (Diurno,476.065,,22-2_PEAMAS.pdf,4045
PEAMA Orinoquía,Administración de Empresas,2022-2,II,PEAMA,PEAMA Orinoquía,Orinoquía,Palmira,Administracién de Empresas,414.1351,,22-2_PEAMAS.pdf,4045
PEAMA Orinoquía,Administración de Empresas,2023-1,I,PEAMA,PEAMA Orinoquía,Orinoquía,Bogotá,Administracién de Empresas,502.4377,,23-1_PEAMAS.pdf,4046
PEAMA Orinoquía,Administración de Empresas,2023-2,II,PEAMA,PEAMA Orinoquía,Orinoquía,Bogotá,Admi,468.5823,,23-2_PEAMA.pdf,4047
PEAMA Orinoquía,Administración de Empresas,2023-2,II,PEAMA,PEAMA Orinoquía,Orinoquía,Palmira,Admi,408.1388,,23-2_PEAMA.pdf,4047
PEAMA Orinoquía,Administración de Empresas,2024-2,II,PEAMA,PEAMA Orinoquía,Orinoquía,,Administracion de Empresas,528.6394,,242_WEB_PEAMA.pdf,4049
PEAMA Orinoquía,Administración de Empresas,2024-2,II,PEAMA,PEAMA Orinoquía,Orinoquía,Palmira,Administracién de Empresas,391.6371,,242_WEB_PEAMA.pdf,4049
PEAMA Orinoquía,Administración de Empresas,2025-1,I,PEAMA,PEAMA Orinoquía,Orinoquía,Bogotá,Administracion de Empresas,498.8567,,2025-1_PEAMA.pdf,4050
PEAMA Orinoquía,Administración de Empresas,2025-1,I,PEAMA,PEAMA Orinoquía,Orinoquía,Palmira,Administraci6n de Empresas,215.4417,,2025-1_PEAMA.pdf,4050
PEAMA Orinoquía,Administración de Empresas,2025-2,II,PEAMA,PEAMA Orinoquía,Orinoquía,Palmira,de Empresas,415.876,,MINIMOS_PEAMA.pdf,4051
PEAMA Orinoquía,Administración de Empresas,2026-1,I,PEAMA,PEAMA Orinoquía,Orinoquía,,Administracion de Empresas,524.103,,26-1_PEAMA_WEB.pdf,4052
PEAMA Orinoquía,Administración de Empresas,2026-1,I,PEAMA,PEAMA Orinoquía,Orinoquía,Palmira,Administracién de Empresas,469.3169,,26-1_PEAMA_WEB.pdf,4052
PEAMA Orinoquía,Administración de Sistemas Informáticos,2022-2,II,PEAMA,PEAMA Orinoquía,Orinoquía,Manizales,Administracién de Sistemas Informaticos,411.8359,,22-2_PEAMAS.pdf,4045
PEAMA Orinoquía,Administración de Sistemas Informáticos,2025-2,II,PEAMA,PEAMA Orinoquía,Orinoquía,Manizales,Administracién de Sistemas Informaticos,529.3587,,MINIMOS_PEAMA.pdf,4051
PEAMA Orinoquía,Administración de Sistemas Informáticos,2026-1,I,PEAMA,PEAMA Orinoquía,Orinoquía,Manizales,Administracién de Sistemas Informaticos,415.042,,26-1_PEAMA_WEB.pdf,4052
PEAMA Orinoquía,Antropología,2022-2,II,PEAMA,PEAMA Orinoquía,Orinoquía,Bogotá,Antropologia,450.7465,,22-2_PEAMAS.pdf,4045
PEAMA Orinoquía,Antropología,2023-1,I,PEAMA,PEAMA Orinoquía,Orinoquía,Bogotá,Antropologia,512.9196,,23-1_PEAMAS.pdf,4046
PEAMA Orinoquía,Antropología,2023-2,II,PEAMA,PEAMA Orinoquía,Orinoquía,Bogotá,Antro,463.7103,,23-2_PEAMA.pdf,4047
PEAMA Orinoquía,Antropología,2024-2,II,PEAMA,PEAMA Orinoquía,Orinoquía,Bogotá,Antropologia,453.9796,,242_WEB_PEAMA.pdf,4049
PEAMA Orinoquía,Antropología,2025-1,I,PEAMA,PEAMA Orinoquía,Orinoquía,Bogotá,Antropologia,511.6333,,2025-1_PEAMA.pdf,4050
PEAMA Orinoquía,Antropología,2025-2,II,PEAMA,PEAMA Orinoquía,Orinoquía,Bogotá,Antropologia,383.9541,,MINIMOS_PEAMA.pdf,4051
PEAMA Orinoquía,Antropología,2026-1,I,PEAMA,PEAMA Orinoquía,Orinoquía,Bogotá,Antropologia,471.0,,26-1_PEAMA_WEB.pdf,4052
PEAMA Orinoquía,Arquitectura,2022-2,II,PEAMA,PEAMA Orinoquía,Orinoquía,Bogotá,Arquitectura,529.9747,,22-2_PEAMAS.pdf,4045
PEAMA Orinoquía,Arquitectura,2023-1,I,PEAMA,PEAMA Orinoquía,Orinoquía,,Arquitectura,573.4033,,23-1_PEAMAS.pdf,4046
PEAMA Orinoquía,Arquitectura,2023-1,I,PEAMA,PEAMA Orinoquía,Orinoquía,Medellín,Arquitectura,494.6544,,23-1_PEAMAS.pdf,4046
PEAMA Orinoquía,Arquitectura,2023-2,II,PEAMA,PEAMA Orinoquía,Orinoquía,,Arqui,513.5892,,23-2_PEAMA.pdf,4047
PEAMA Orinoquía,Arquitectura,2024-2,II,PEAMA,PEAMA Orinoquía,Orinoquía,Bogotá,Arquitectura,489.3807,,242_WEB_PEAMA.pdf,4049
PEAMA Orinoquía,Arquitectura,2025-1,I,PEAMA,PEAMA Orinoquía,Orinoquía,Bogotá,Arquitectura,630.1341,,2025-1_PEAMA.pdf,4050
PEAMA Orinoquía,Arquitectura,2025-1,I,PEAMA,PEAMA Orinoquía,Orinoquía,Medellín,Arquitectura,473.8056,,2025-1_PEAMA.pdf,4050
PEAMA Orinoquía,Arquitectura,2025-2,II,PEAMA,PEAMA Orinoquía,Orinoquía,Bogotá,Arquitectura,512.0789,,MINIMOS_PEAMA.pdf,4051
PEAMA Orinoquía,Arquitectura,2026-1,I,PEAMA,PEAMA Orinoquía,Orinoquía,Bogotá,Arquitectura,552.215,,26-1_PEAMA_WEB.pdf,4052
PEAMA Orinoquía,Arquitectura,2026-1,I,PEAMA,PEAMA Orinoquía,Orinoquía,Medellín,Arquitectura,411.4828,,26-1_PEAMA_WEB.pdf,4052
PEAMA Orinoquía,Artes Plásticas,2023-1,I,PEAMA,PEAMA Orinoquía,Orinoquía,Bogotá,Artes Plasticas,497.7734,,23-1_PEAMAS.pdf,4046
PEAMA Orinoquía,Artes Plásticas,2024-2,II,PEAMA,PEAMA Orinoquía,Orinoquía,Bogotá,Artes Plasticas,515.8664,,242_WEB_PEAMA.pdf,4049
PEAMA Orinoquía,Artes Plásticas,2025-1,I,PEAMA,PEAMA Orinoquía,Orinoquía,Bogotá,Artes Plasticas,559.824,,2025-1_PEAMA.pdf,4050
PEAMA Orinoquía,Artes Plásticas,2025-2,II,PEAMA,PEAMA Orinoquía,Orinoquía,Bogotá,Artes Plasticas,430.6348,,MINIMOS_PEAMA.pdf,4051
PEAMA Orinoquía,Artes Plásticas,2026-1,I,PEAMA,PEAMA Orinoquía,Orinoquía,Bogotá,Artes Plasticas,519.5672,,26-1_PEAMA_WEB.pdf,4052
PEAMA Orinoquía,Artes Plásticas,2026-1,I,PEAMA,PEAMA Orinoquía,Orinoquía,Medellín,Artes Plasticas,350.472,,26-1_PEAMA_WEB.pdf,4052
PEAMA Orinoquía,Biología,2022-2,II,PEAMA,PEAMA Orinoquía,Orinoquía,Bogotá,Biologia,548.297,,22-2_PEAMAS.pdf,4045
PEAMA Orinoquía,Biología,2023-1,I,PEAMA,PEAMA Orinoquía,Orinoquía,Bogotá,Biologia,555.7371,,23-1_PEAMAS.pdf,4046
PEAMA Orinoquía,Biología,2023-2,II,PEAMA,PEAMA Orinoquía,Orinoquía,Bogotá,Biolo:,614.4824,,23-2_PEAMA.pdf,4047
PEAMA Orinoquía,Biología,2024-2,II,PEAMA,PEAMA Orinoquía,Orinoquía,Bogotá,Biologia,533.1817,,242_WEB_PEAMA.pdf,4049
PEAMA Orinoquía,Biología,2025-1,I,PEAMA,PEAMA Orinoquía,Orinoquía,Bogotá,Biologia,538.4702,,2025-1_PEAMA.pdf,4050
PEAMA Orinoquía,Biología,2025-2,II,PEAMA,PEAMA Orinoquía,Orinoquía,Bogotá,Biologia,405.6601,,MINIMOS_PEAMA.pdf,4051
PEAMA Orinoquía,Biología,2026-1,I,PEAMA,PEAMA Orinoquía,Orinoquía,Bogotá,Biologia,536.0132,,26-1_PEAMA_WEB.pdf,4052
PEAMA Orinoquía,Ciencia Política,2022-2,II,PEAMA,PEAMA Orinoquía,Orinoquía,Bogotá,Ciencia Politica,483.3103,,22-2_PEAMAS.pdf,4045
PEAMA Orinoquía,Ciencia Política,2022-2,II,PEAMA,PEAMA Orinoquía,Orinoquía,Medellín,Ciencia Politica,487.8637,,22-2_PEAMAS.pdf,4045
PEAMA Orinoquía,Ciencia Política,2023-1,I,PEAMA,PEAMA Orinoquía,Orinoquía,Bogotá,Ciencia Polftica,500.3169,,23-1_PEAMAS.pdf,4046
PEAMA Orinoquía,Ciencia Política,2023-1,I,PEAMA,PEAMA Orinoquía,Orinoquía,Medellín,Ciencia Politica,386.1252,,23-1_PEAMAS.pdf,4046
PEAMA Orinoquía,Ciencia Política,2023-2,II,PEAMA,PEAMA Orinoquía,Orinoquía,Bogotá,Cienc,550.3633,,23-2_PEAMA.pdf,4047
PEAMA Orinoquía,Ciencia Política,2024-2,II,PEAMA,PEAMA Orinoquía,Orinoquía,Bogotá,Ciencia Politica,501.8089,,242_WEB_PEAMA.pdf,4049
PEAMA Orinoquía,Ciencia Política,2025-1,I,PEAMA,PEAMA Orinoquía,Orinoquía,Bogotá,Ciencia Politica,497.2092,,2025-1_PEAMA.pdf,4050
PEAMA Orinoquía,Ciencia Política,2025-1,I,PEAMA,PEAMA Orinoquía,Orinoquía,Medellín,Ciencia Politica,400.0489,,2025-1_PEAMA.pdf,4050
PEAMA Orinoquía,Ciencia Política,2025-2,II,PEAMA,PEAMA Orinoquía,Orinoquía,Bogotá,Ciencia Politica,471.7605,,MINIMOS_PEAMA.pdf,4051
PEAMA Orinoquía,Ciencia Política,2025-2,II,PEAMA,PEAMA Orinoquía,Orinoquía,Medellín,Ciencia Politica,410.4261,,MINIMOS_PEAMA.pdf,4051
PEAMA Orinoquía,Ciencia Política,2026-1,I,PEAMA,PEAMA Orinoquía,Orinoquía,Bogotá,Ciencia Politica,522.0346,,26-1_PEAMA_WEB.pdf,4052
PEAMA Orinoquía,Ciencia Política,2026-1,I,PEAMA,PEAMA Orinoquía,Orinoquía,Medellín,Ciencia Politica,408.7392,,26-1_PEAMA_WEB.pdf,4052
PEAMA Orinoquía,Ciencias de la Computación,2025-1,I,PEAMA,PEAMA Orinoquía,Orinoquía,Manizales,Ciencias de la Computaci6n,476.7887,,2025-1_PEAMA.pdf,4050
